0,1,1,CC
1,1,1,CC
2,1,1,CC
3,1,1,CC
4,1,1,CC
5,1,1,CC
6,1,1,CC
7,1,1,CC
8,1,1,CC
9,1,1,CC
10,1,1,CC
11,1,1,CC
12,1,1,CC
13,1,1,CC
14,1,1,CC
15,1,1,CC
16,1,1,CC
17,1,1,CC
18,1,1,CC
19,1,1,CC
20,1,1,CC
21,1,1,CC
22,1,1,CC
23,1,1,CC
24,2,2,CC
25,2,2,CC
26,2,2,CC
27,2,2,CC
28,2,2,CC
29,2,2,CC
30,4,2,FP
31,2,2,CC
32,2,2,CC
33,2,2,CC
34,2,2,CC
35,2,2,CC
36,4,2,FP
37,4,2,FP
38,2,2,CC
39,2,2,CC
40,2,2,CC
41,4,2,FP
42,4,2,FP
43,4,2,FP
44,2,2,CC
45,2,2,CC
46,2,2,CC
47,2,2,CC
48,2,3,FN
49,3,3,CC
50,3,3,CC
51,3,3,CC
52,3,3,CC
53,3,3,CC
54,3,3,CC
55,3,3,CC
56,3,3,CC
57,3,3,CC
58,3,3,CC
59,3,3,CC
60,3,3,CC
61,3,3,CC
62,3,3,CC
63,3,3,CC
64,3,3,CC
65,3,3,CC
66,3,3,CC
67,3,3,CC
68,3,3,CC
69,7,3,FP
70,3,3,CC
71,3,3,CC
72,4,4,CC
73,4,4,CC
74,4,4,CC
75,4,4,CC
76,4,4,CC
77,4,4,CC
78,2,4,FN
79,2,4,FN
80,4,4,CC
81,4,4,CC
82,4,4,CC
83,4,4,CC
84,4,4,CC
85,4,4,CC
86,4,4,CC
87,4,4,CC
88,4,4,CC
89,2,4,FN
90,4,4,CC
91,4,4,CC
92,4,4,CC
93,4,4,CC
94,4,4,CC
95,4,4,CC
96,10,5,FP
97,5,5,CC
98,5,5,CC
99,10,5,FP
100,5,5,CC
101,10,5,FP
102,5,5,CC
103,5,5,CC
104,5,5,CC
105,5,5,CC
106,5,5,CC
107,10,5,FP
108,10,5,FP
109,5,5,CC
110,5,5,CC
111,5,5,CC
112,5,5,CC
113,5,5,CC
114,5,5,CC
115,5,5,CC
116,5,5,CC
117,5,5,CC
118,5,5,CC
119,5,5,CC
120,6,6,CC
121,6,6,CC
122,6,6,CC
123,6,6,CC
124,6,6,CC
125,6,6,CC
126,6,6,CC
127,6,6,CC
128,6,6,CC
129,6,6,CC
130,6,6,CC
131,6,6,CC
132,6,6,CC
133,6,6,CC
134,6,6,CC
135,6,6,CC
136,6,6,CC
137,6,6,CC
138,6,6,CC
139,6,6,CC
140,6,6,CC
141,6,6,CC
142,6,6,CC
143,1,6,FN
144,7,7,CC
145,7,7,CC
146,7,7,CC
147,7,7,CC
148,7,7,CC
149,7,7,CC
150,7,7,CC
151,7,7,CC
152,7,7,CC
153,7,7,CC
154,7,7,CC
155,7,7,CC
156,7,7,CC
157,7,7,CC
158,7,7,CC
159,7,7,CC
160,7,7,CC
161,7,7,CC
162,7,7,CC
163,7,7,CC
164,7,7,CC
165,7,7,CC
166,7,7,CC
167,3,7,FN
168,8,8,CC
169,8,8,CC
170,8,8,CC
171,8,8,CC
172,8,8,CC
173,8,8,CC
174,8,8,CC
175,8,8,CC
176,8,8,CC
177,8,8,CC
178,8,8,CC
179,8,8,CC
180,8,8,CC
181,8,8,CC
182,8,8,CC
183,8,8,CC
184,8,8,CC
185,8,8,CC
186,8,8,CC
187,8,8,CC
188,8,8,CC
189,8,8,CC
190,8,8,CC
191,8,8,CC
192,3,9,FN
193,9,9,CC
194,9,9,CC
195,9,9,CC
196,9,9,CC
197,9,9,CC
198,9,9,CC
199,9,9,CC
200,5,9,FN
201,9,9,CC
202,10,9,FP
203,9,9,CC
204,9,9,CC
205,9,9,CC
206,9,9,CC
207,9,9,CC
208,9,9,CC
209,9,9,CC
210,9,9,CC
211,9,9,CC
212,9,9,CC
213,6,9,FN
214,6,9,FN
215,9,9,CC
216,9,10,FN
217,10,10,CC
218,10,10,CC
219,5,10,FN
220,10,10,CC
221,10,10,CC
222,10,10,CC
223,10,10,CC
224,10,10,CC
225,10,10,CC
226,10,10,CC
227,9,10,FN
228,10,10,CC
229,5,10,FN
230,10,10,CC
231,10,10,CC
232,10,10,CC
233,10,10,CC
234,5,10,FN
235,10,10,CC
236,5,10,FN
237,10,10,CC
238,10,10,CC
239,10,10,CC
