0,1,1,CC
1,1,1,CC
2,1,1,CC
3,1,1,CC
4,1,1,CC
5,1,1,CC
6,1,1,CC
7,6,1,FP
8,1,1,CC
9,1,1,CC
10,1,1,CC
11,1,1,CC
12,1,1,CC
13,1,1,CC
14,1,1,CC
15,1,1,CC
16,1,1,CC
17,1,1,CC
18,1,1,CC
19,1,1,CC
20,1,1,CC
21,1,1,CC
22,1,1,CC
23,8,2,FP
24,2,2,CC
25,2,2,CC
26,2,2,CC
27,2,2,CC
28,4,2,FP
29,2,2,CC
30,2,2,CC
31,2,2,CC
32,2,2,CC
33,2,2,CC
34,2,2,CC
35,2,2,CC
36,2,2,CC
37,2,2,CC
38,2,2,CC
39,2,2,CC
40,2,2,CC
41,2,2,CC
42,4,2,FP
43,2,2,CC
44,2,2,CC
45,2,2,CC
46,3,3,CC
47,3,3,CC
48,3,3,CC
49,3,3,CC
50,3,3,CC
51,3,3,CC
52,3,3,CC
53,3,3,CC
54,3,3,CC
55,3,3,CC
56,3,3,CC
57,3,3,CC
58,3,3,CC
59,3,3,CC
60,3,3,CC
61,3,3,CC
62,3,3,CC
63,3,3,CC
64,3,3,CC
65,3,3,CC
66,3,3,CC
67,3,3,CC
68,3,3,CC
69,2,4,FN
70,2,4,FN
71,2,4,FN
72,2,4,FN
73,4,4,CC
74,4,4,CC
75,4,4,CC
76,4,4,CC
77,4,4,CC
78,4,4,CC
79,4,4,CC
80,4,4,CC
81,4,4,CC
82,4,4,CC
83,4,4,CC
84,4,4,CC
85,4,4,CC
86,4,4,CC
87,4,4,CC
88,4,4,CC
89,7,4,FP
90,4,4,CC
91,7,4,FP
92,10,5,FP
93,5,5,CC
94,5,5,CC
95,5,5,CC
96,5,5,CC
97,10,5,FP
98,5,5,CC
99,5,5,CC
100,5,5,CC
101,5,5,CC
102,5,5,CC
103,5,5,CC
104,5,5,CC
105,5,5,CC
106,5,5,CC
107,5,5,CC
108,10,5,FP
109,5,5,CC
110,10,5,FP
111,5,5,CC
112,5,5,CC
113,5,5,CC
114,10,5,FP
115,9,6,FP
116,6,6,CC
117,6,6,CC
118,6,6,CC
119,6,6,CC
120,6,6,CC
121,6,6,CC
122,6,6,CC
123,6,6,CC
124,6,6,CC
125,6,6,CC
126,6,6,CC
127,6,6,CC
128,6,6,CC
129,6,6,CC
130,6,6,CC
131,6,6,CC
132,6,6,CC
133,6,6,CC
134,6,6,CC
135,6,6,CC
136,1,6,FN
137,1,6,FN
138,7,7,CC
139,7,7,CC
140,7,7,CC
141,7,7,CC
142,7,7,CC
143,2,7,FN
144,7,7,CC
145,2,7,FN
146,7,7,CC
147,7,7,CC
148,7,7,CC
149,7,7,CC
150,7,7,CC
151,7,7,CC
152,7,7,CC
153,7,7,CC
154,7,7,CC
155,7,7,CC
156,7,7,CC
157,7,7,CC
158,7,7,CC
159,7,7,CC
160,7,7,CC
161,8,8,CC
162,8,8,CC
163,8,8,CC
164,8,8,CC
165,8,8,CC
166,8,8,CC
167,8,8,CC
168,8,8,CC
169,8,8,CC
170,8,8,CC
171,8,8,CC
172,8,8,CC
173,8,8,CC
174,8,8,CC
175,2,8,FN
176,8,8,CC
177,8,8,CC
178,8,8,CC
179,8,8,CC
180,8,8,CC
181,8,8,CC
182,8,8,CC
183,8,8,CC
184,9,9,CC
185,9,9,CC
186,9,9,CC
187,9,9,CC
188,9,9,CC
189,9,9,CC
190,9,9,CC
191,9,9,CC
192,9,9,CC
193,9,9,CC
194,9,9,CC
195,9,9,CC
196,9,9,CC
197,9,9,CC
198,9,9,CC
199,9,9,CC
200,5,9,FN
201,9,9,CC
202,5,9,FN
203,9,9,CC
204,6,9,FN
205,9,9,CC
206,9,9,CC
207,3,10,FN
208,10,10,CC
209,9,10,FN
210,9,10,FN
211,10,10,CC
212,10,10,CC
213,10,10,CC
214,10,10,CC
215,10,10,CC
216,5,10,FN
217,9,10,FN
218,10,10,CC
219,10,10,CC
220,5,10,FN
221,10,10,CC
222,5,10,FN
223,10,10,CC
224,5,10,FN
225,5,10,FN
226,10,10,CC
227,5,10,FN
228,10,10,CC
229,5,10,FN
