0,1,1,CC
1,1,1,CC
2,1,1,CC
3,1,1,CC
4,1,1,CC
5,1,1,CC
6,1,1,CC
7,1,1,CC
8,1,1,CC
9,1,1,CC
10,1,1,CC
11,1,1,CC
12,1,1,CC
13,1,1,CC
14,1,1,CC
15,1,1,CC
16,1,1,CC
17,1,1,CC
18,1,1,CC
19,1,1,CC
20,1,1,CC
21,1,1,CC
22,1,1,CC
23,1,1,CC
24,1,1,CC
25,8,2,FP
26,2,2,CC
27,2,2,CC
28,2,2,CC
29,2,2,CC
30,2,2,CC
31,2,2,CC
32,4,2,FP
33,2,2,CC
34,2,2,CC
35,2,2,CC
36,2,2,CC
37,2,2,CC
38,2,2,CC
39,4,2,FP
40,4,2,FP
41,4,2,FP
42,4,2,FP
43,2,2,CC
44,2,2,CC
45,4,2,FP
46,2,2,CC
47,3,2,FP
48,2,2,CC
49,7,2,FP
50,4,3,FP
51,3,3,CC
52,3,3,CC
53,3,3,CC
54,3,3,CC
55,3,3,CC
56,3,3,CC
57,3,3,CC
58,3,3,CC
59,3,3,CC
60,3,3,CC
61,3,3,CC
62,3,3,CC
63,2,3,FN
64,3,3,CC
65,3,3,CC
66,3,3,CC
67,3,3,CC
68,3,3,CC
69,3,3,CC
70,3,3,CC
71,3,3,CC
72,3,3,CC
73,3,3,CC
74,3,3,CC
75,2,4,FN
76,4,4,CC
77,4,4,CC
78,4,4,CC
79,4,4,CC
80,4,4,CC
81,4,4,CC
82,4,4,CC
83,4,4,CC
84,4,4,CC
85,4,4,CC
86,4,4,CC
87,2,4,FN
88,4,4,CC
89,4,4,CC
90,4,4,CC
91,2,4,FN
92,4,4,CC
93,4,4,CC
94,4,4,CC
95,4,4,CC
96,4,4,CC
97,7,4,FP
98,2,4,FN
99,2,4,FN
100,5,5,CC
101,5,5,CC
102,5,5,CC
103,5,5,CC
104,5,5,CC
105,9,5,FP
106,5,5,CC
107,10,5,FP
108,10,5,FP
109,10,5,FP
110,5,5,CC
111,5,5,CC
112,10,5,FP
113,5,5,CC
114,5,5,CC
115,5,5,CC
116,10,5,FP
117,5,5,CC
118,5,5,CC
119,5,5,CC
120,5,5,CC
121,10,5,FP
122,5,5,CC
123,10,5,FP
124,5,5,CC
125,6,6,CC
126,6,6,CC
127,6,6,CC
128,6,6,CC
129,6,6,CC
130,6,6,CC
131,6,6,CC
132,6,6,CC
133,6,6,CC
134,6,6,CC
135,6,6,CC
136,6,6,CC
137,6,6,CC
138,6,6,CC
139,6,6,CC
140,6,6,CC
141,6,6,CC
142,6,6,CC
143,6,6,CC
144,6,6,CC
145,6,6,CC
146,6,6,CC
147,6,6,CC
148,1,6,FN
149,6,6,CC
150,2,7,FN
151,3,7,FN
152,7,7,CC
153,7,7,CC
154,7,7,CC
155,7,7,CC
156,7,7,CC
157,7,7,CC
158,7,7,CC
159,7,7,CC
160,7,7,CC
161,7,7,CC
162,7,7,CC
163,7,7,CC
164,7,7,CC
165,7,7,CC
166,7,7,CC
167,7,7,CC
168,7,7,CC
169,7,7,CC
170,7,7,CC
171,7,7,CC
172,7,7,CC
173,7,7,CC
174,7,7,CC
175,8,8,CC
176,8,8,CC
177,8,8,CC
178,8,8,CC
179,8,8,CC
180,8,8,CC
181,8,8,CC
182,8,8,CC
183,8,8,CC
184,8,8,CC
185,8,8,CC
186,8,8,CC
187,8,8,CC
188,8,8,CC
189,8,8,CC
190,8,8,CC
191,8,8,CC
192,8,8,CC
193,8,8,CC
194,8,8,CC
195,8,8,CC
196,8,8,CC
197,8,8,CC
198,8,8,CC
199,8,8,CC
200,9,9,CC
201,9,9,CC
202,9,9,CC
203,9,9,CC
204,9,9,CC
205,9,9,CC
206,9,9,CC
207,9,9,CC
208,5,9,FN
209,9,9,CC
210,9,9,CC
211,9,9,CC
212,5,9,FN
213,9,9,CC
214,9,9,CC
215,9,9,CC
216,9,9,CC
217,9,9,CC
218,5,9,FN
219,9,9,CC
220,9,9,CC
221,5,9,FN
222,10,9,FP
223,9,9,CC
224,9,9,CC
225,9,10,FN
226,10,10,CC
227,10,10,CC
228,5,10,FN
229,10,10,CC
230,10,10,CC
231,10,10,CC
232,10,10,CC
233,10,10,CC
234,10,10,CC
235,10,10,CC
236,9,10,FN
237,5,10,FN
238,5,10,FN
239,5,10,FN
240,5,10,FN
241,10,10,CC
242,10,10,CC
243,10,10,CC
244,5,10,FN
245,10,10,CC
246,5,10,FN
247,10,10,CC
248,10,10,CC
249,5,10,FN
